x1,x2,y1
-0.6552,0.931,54.84189678
-0.6552,1,55.18215648
-0.5862,-1,44.05238478
-0.5862,-0.931,44.48303448
-0.5862,-0.862,44.90892318
-0.5862,-0.7932,45.3288371
-0.5862,-0.7242,45.7452176
-0.5862,-0.6552,46.1568371
-0.5862,-0.5862,46.5636956
-0.5862,-0.5172,46.9657931
-0.5862,-0.4482,47.3631296
-0.5862,-0.3794,47.75457408
-0.5862,-0.3104,48.14240238
-0.5862,-0.2414,48.52546968
-0.5862,-0.1724,48.90377598
-0.5862,-0.1034,49.27732128
-0.5862,-0.0344,49.64610558
-0.5862,0.0344,50.00908062
-0.5862,0.1034,50.36835672
-0.5862,0.1724,50.72287182
-0.5862,0.2414,51.07262592
-0.5862,0.3104,51.41761902
-0.5862,0.3794,51.75785112
-0.5862,0.4482,52.09235672
-0.5862,0.5172,52.42308062
-0.5862,0.5862,52.74904352
-0.5862,0.6552,53.07024542
-0.5862,0.7242,53.38668632
-0.5862,0.7932,53.69836622
-0.5862,0.862,54.00440238
-0.5862,0.931,54.30657408
-0.5862,1,54.60398478
-0.5172,-1,44.71145208
-0.5172,-0.931,45.09925278
-0.5172,-0.862,45.48229248
-0.5172,-0.7932,45.8594816
-0.5172,-0.7242,46.2330131
-0.5172,-0.6552,46.6017836
-0.5172,-0.5862,46.9657931
-0.5172,-0.5172,47.3250416
-0.5172,-0.4482,47.6795291
-0.5172,-0.3794,48.02824878
-0.5172,-0.3104,48.37322808
-0.5172,-0.2414,48.71344638
-0.5172,-0.1724,49.04890368
-0.5172,-0.1034,49.37959998
-0.5172,-0.0344,49.70553528
-0.5172,0.0344,50.02578552
-0.5172,0.1034,50.34221262
-0.5172,0.1724,50.65387872
-0.5172,0.2414,50.96078382
-0.5172,0.3104,51.26292792
-0.5172,0.3794,51.56031102
-0.5172,0.4482,51.85209182
-0.5172,0.5172,52.13996672
-0.5172,0.5862,52.42308062
-0.5172,0.6552,52.70143352
-0.5172,0.7242,52.97502542
-0.5172,0.7932,53.24385632
-0.5172,0.862,53.50716768
-0.5172,0.931,53.76649038
-0.5172,1,54.02105208
-0.4482,-1,45.36575838
-0.4482,-0.931,45.71071008
-0.4482,-0.862,46.05090078
-0.4482,-0.7932,46.3853651
-0.4482,-0.7242,46.7160476
-0.4482,-0.6552,47.0419691
-0.4482,-0.5862,47.3631296
-0.4482,-0.5172,47.6795291
-0.4482,-0.4482,47.9911676
-0.4482,-0.3794,48.29716248
-0.4482,-0.3104,48.59929278
-0.4482,-0.2414,48.89666208
-0.4482,-0.1724,49.18927038
-0.4482,-0.1034,49.47711768
-0.4482,-0.0344,49.76020398
-0.4482,0.0344,50.03772942
-0.4482,0.1034,50.31130752
-0.4482,0.1724,50.58012462
-0.4482,0.2414,50.84418072
-0.4482,0.3104,51.10347582
-0.4482,0.3794,51.35800992
-0.4482,0.4482,51.60706592
-0.4482,0.5172,51.85209182
-0.4482,0.5862,52.09235672
-0.4482,0.6552,52.32786062
-0.4482,0.7242,52.55860352
-0.4482,0.7932,52.78458542
-0.4482,0.862,53.00517198
-0.4482,0.931,53.22164568
-0.4482,1,53.43335838
-0.3794,-1,46.01342782
-0.3794,-0.931,46.31565472
-0.3794,-0.862,46.61312062
-0.3794,-0.7932,46.90498398
-0.3794,-0.7242,47.19294168
-0.3794,-0.6552,47.47613838
-0.3794,-0.5862,47.75457408
-0.3794,-0.5172,48.02824878
-0.3794,-0.4482,48.29716248
-0.3794,-0.3794,48.5605564
-0.3794,-0.3104,48.8199619
-0.3794,-0.2414,49.0746064
-0.3794,-0.1724,49.3244899
-0.3794,-0.1034,49.5696124
-0.3794,-0.0344,49.8099739
-0.3794,0.0344,50.04489838
-0.3794,0.1034,50.27575168
-0.3794,0.1724,50.50184398
-0.3794,0.2414,50.72317528
-0.3794,0.3104,50.93974558
-0.3794,0.3794,51.15155488
-0.3794,0.4482,51.35800992
-0.3794,0.5172,51.56031102
-0.3794,0.5862,51.75785112
-0.3794,0.6552,51.95063022
-0.3794,0.7242,52.13864832
-0.3794,0.7932,52.32190542
-0.3794,0.862,52.49989102
-0.3794,0.931,52.67363992
-0.3794,1,52.84262782
-0.3104,-1,46.65822592
-0.3104,-0.931,46.91760382
-0.3104,-0.862,47.17222072
-0.3104,-0.7932,47.42135928
-0.3104,-0.7242,47.66646798
-0.3104,-0.6552,47.90681568
-0.3104,-0.5862,48.14240238
-0.3104,-0.5172,48.37322808
-0.3104,-0.4482,48.59929278
-0.3104,-0.3794,48.8199619
-0.3104,-0.3104,49.0365184
-0.3104,-0.2414,49.2483139
-0.3104,-0.1724,49.4553484
-0.3104,-0.1034,49.6576219
-0.3104,-0.0344,49.8551344
-0.3104,0.0344,50.04733408
-0.3104,0.1034,50.23533838
-0.3104,0.1724,50.41858168
-0.3104,0.2414,50.59706398
-0.3104,0.3104,50.77078528
-0.3104,0.3794,50.93974558
-0.3104,0.4482,51.10347582
-0.3104,0.5172,51.26292792
-0.3104,0.5862,51.41761902
-0.3104,0.6552,51.56754912
-0.3104,0.7242,51.71271822
-0.3104,0.7932,51.85312632
-0.3104,0.862,51.98838712
-0.3104,0.931,52.11928702
-0.3104,1,52.24542592
-0.2414,-1,47.29826302
-0.2414,-0.931,47.51479192
-0.2414,-0.862,47.72655982
-0.2414,-0.7932,47.93297358
-0.2414,-0.7242,48.13523328
-0.2414,-0.6552,48.33273198
-0.2414,-0.5862,48.52546968
-0.2414,-0.5172,48.71344638
-0.2414,-0.4482,48.89666208
-0.2414,-0.3794,49.0746064
-0.2414,-0.3104,49.2483139
-0.2414,-0.2414,49.4172604
-0.2414,-0.1724,49.5814459
-0.2414,-0.1034,49.7408704
-0.2414,-0.0344,49.8955339
-0.2414,0.0344,50.04500878
-0.2414,0.1034,50.19016408
-0.2414,0.1724,50.33055838
-0.2414,0.2414,50.46619168
-0.2414,0.3104,50.59706398
-0.2414,0.3794,50.72317528
-0.2414,0.4482,50.84418072
-0.2414,0.5172,50.96078382
-0.2414,0.5862,51.07262592
-0.2414,0.6552,51.17970702
-0.2414,0.7242,51.28202712
-0.2414,0.7932,51.37958622
-0.2414,0.862,51.47212222
-0.2414,0.931,51.56017312
-0.2414,1,51.64346302
-0.1724,-1,47.93353912
-0.1724,-0.931,48.10721902
-0.1724,-0.862,48.27613792
-0.1724,-0.7932,48.43982688
-0.1724,-0.7242,48.59923758
-0.1724,-0.6552,48.75388728
-0.1724,-0.5862,48.90377598
-0.1724,-0.5172,49.04890368
-0.1724,-0.4482,49.18927038
-0.1724,-0.3794,49.3244899
-0.1724,-0.3104,49.4553484
-0.1724,-0.2414,49.5814459
-0.1724,-0.1724,49.7027824
-0.1724,-0.1034,49.8193579
-0.1724,-0.0344,49.9311724
-0.1724,0.0344,50.03792248
-0.1724,0.1034,50.14022878
-0.1724,0.1724,50.23777408
-0.1724,0.2414,50.33055838
-0.1724,0.3104,50.41858168
-0.1724,0.3794,50.50184398
-0.1724,0.4482,50.58012462
-0.1724,0.5172,50.65387872
-0.1724,0.5862,50.72287182
-0.1724,0.6552,50.78710392
-0.1724,0.7242,50.84657502
-0.1724,0.7932,50.90128512
-0.1724,0.862,50.95109632
-0.1724,0.931,50.99629822
-0.1724,1,51.03673912
-0.1034,-1,48.56405422
-0.1034,-0.931,48.69488512
-0.1034,-0.862,48.82095502
-0.1034,-0.7932,48.94191918
-0.1034,-0.7242,49.05848088
-0.1034,-0.6552,49.17028158
-0.1034,-0.5862,49.27732128
-0.1034,-0.5172,49.37959998
-0.1034,-0.4482,49.47711768
-0.1034,-0.3794,49.5696124
-0.1034,-0.3104,49.6576219
-0.1034,-0.2414,49.7408704
-0.1034,-0.1724,49.8193579
-0.1034,-0.1034,49.8930844
-0.1034,-0.0344,49.9620499
-0.1034,0.0344,50.02607518
-0.1034,0.1034,50.08553248
-0.1034,0.1724,50.14022878
-0.1034,0.2414,50.19016408
-0.1034,0.3104,50.23533838
-0.1034,0.3794,50.27575168
-0.1034,0.4482,50.31130752
-0.1034,0.5172,50.34221262
-0.1034,0.5862,50.36835672
-0.1034,0.6552,50.38973982
-0.1034,0.7242,50.40636192
-0.1034,0.7932,50.41822302
-0.1034,0.862,50.42530942
-0.1034,0.931,50.42766232
-0.1034,1,50.42525422
-0.0344,-1,49.18980832
-0.0344,-0.931,49.27779022
-0.0344,-0.862,49.36101112
-0.0344,-0.7932,49.43925048
-0.0344,-0.7242,49.51296318
-0.0344,-0.6552,49.58191488
-0.0344,-0.5862,49.64610558
-0.0344,-0.5172,49.70553528
-0.0344,-0.4482,49.76020398
-0.0344,-0.3794,49.8099739
-0.0344,-0.3104,49.8551344
-0.0344,-0.2414,49.8955339
-0.0344,-0.1724,49.9311724
-0.0344,-0.1034,49.9620499
-0.0344,-0.0344,49.9881664
-0.0344,0.0344,50.00946688
-0.0344,0.1034,50.02607518
-0.0344,0.1724,50.03792248
-0.0344,0.2414,50.04500878
-0.0344,0.3104,50.04733408
-0.0344,0.3794,50.04489838
-0.0344,0.4482,50.03772942
-0.0344,0.5172,50.02578552
-0.0344,0.5862,50.00908062
-0.0344,0.6552,49.98761472
-0.0344,0.7242,49.96138782
-0.0344,0.7932,49.93039992
-0.0344,0.862,49.89476152
-0.0344,0.931,49.85426542
-0.0344,1,49.80900832
0.0344,-1,49.80900832
0.0344,-0.931,49.85426542
0.0344,-0.862,49.89476152
0.0344,-0.7932,49.93039992
0.0344,-0.7242,49.96138782
0.0344,-0.6552,49.98761472
0.0344,-0.5862,50.00908062
0.0344,-0.5172,50.02578552
0.0344,-0.4482,50.03772942
0.0344,-0.3794,50.04489838
0.0344,-0.3104,50.04733408
0.0344,-0.2414,50.04500878
0.0344,-0.1724,50.03792248
0.0344,-0.1034,50.02607518
0.0344,-0.0344,50.00946688
0.0344,0.0344,49.9881664
0.0344,0.1034,49.9620499
0.0344,0.1724,49.9311724
0.0344,0.2414,49.8955339
0.0344,0.3104,49.8551344
0.0344,0.3794,49.8099739
0.0344,0.4482,49.76020398
0.0344,0.5172,49.70553528
0.0344,0.5862,49.64610558
0.0344,0.6552,49.58191488
0.0344,0.7242,49.51296318
0.0344,0.7932,49.43925048
0.0344,0.862,49.36101112
0.0344,0.931,49.27779022
0.0344,1,49.18980832
0.1034,-1,50.42525422
0.1034,-0.931,50.42766232
0.1034,-0.862,50.42530942
0.1034,-0.7932,50.41822302
0.1034,-0.7242,50.40636192
0.1034,-0.6552,50.38973982
0.1034,-0.5862,50.36835672
0.1034,-0.5172,50.34221262
0.1034,-0.4482,50.31130752
0.1034,-0.3794,50.27575168
0.1034,-0.3104,50.23533838
0.1034,-0.2414,50.19016408
0.1034,-0.1724,50.14022878
0.1034,-0.1034,50.08553248
0.1034,-0.0344,50.02607518
0.1034,0.0344,49.9620499
0.1034,0.1034,49.8930844
0.1034,0.1724,49.8193579
0.1034,0.2414,49.7408704
0.1034,0.3104,49.6576219
0.1034,0.3794,49.5696124
0.1034,0.4482,49.47711768
0.1034,0.5172,49.37959998
0.1034,0.5862,49.27732128
0.1034,0.6552,49.17028158
0.1034,0.7242,49.05848088
0.1034,0.7932,48.94191918
0.1034,0.862,48.82095502
0.1034,0.931,48.69488512
0.1034,1,48.56405422
0.1724,-1,51.03673912
0.1724,-0.931,50.99629822
0.1724,-0.862,50.95109632
0.1724,-0.7932,50.90128512
0.1724,-0.7242,50.84657502
0.1724,-0.6552,50.78710392
0.1724,-0.5862,50.72287182
0.1724,-0.5172,50.65387872
0.1724,-0.4482,50.58012462
0.1724,-0.3794,50.50184398
0.1724,-0.3104,50.41858168
0.1724,-0.2414,50.33055838
0.1724,-0.1724,50.23777408
0.1724,-0.1034,50.14022878
0.1724,-0.0344,50.03792248
0.1724,0.0344,49.9311724
0.1724,0.1034,49.8193579
0.1724,0.1724,49.7027824
0.1724,0.2414,49.5814459
0.1724,0.3104,49.4553484
0.1724,0.3794,49.3244899
0.1724,0.4482,49.18927038
0.1724,0.5172,49.04890368
0.1724,0.5862,48.90377598
0.1724,0.6552,48.75388728
0.1724,0.7242,48.59923758
0.1724,0.7932,48.43982688
0.1724,0.862,48.27613792
0.1724,0.931,48.10721902
0.1724,1,47.93353912
0.2414,-1,51.64346302
0.2414,-0.931,51.56017312
0.2414,-0.862,51.47212222
0.2414,-0.7932,51.37958622
0.2414,-0.7242,51.28202712
0.2414,-0.6552,51.17970702
0.2414,-0.5862,51.07262592
0.2414,-0.5172,50.96078382
0.2414,-0.4482,50.84418072
0.2414,-0.3794,50.72317528
0.2414,-0.3104,50.59706398
0.2414,-0.2414,50.46619168
0.2414,-0.1724,50.33055838
0.2414,-0.1034,50.19016408
0.2414,-0.0344,50.04500878
0.2414,0.0344,49.8955339
0.2414,0.1034,49.7408704
0.2414,0.1724,49.5814459
0.2414,0.2414,49.4172604
0.2414,0.3104,49.2483139
0.2414,0.3794,49.0746064
0.2414,0.4482,48.89666208
0.2414,0.5172,48.71344638
0.2414,0.5862,48.52546968
0.2414,0.6552,48.33273198
0.2414,0.7242,48.13523328
0.2414,0.7932,47.93297358
0.2414,0.862,47.72655982
0.2414,0.931,47.51479192
0.2414,1,47.29826302
0.3104,-1,52.24542592
0.3104,-0.931,52.11928702
0.3104,-0.862,51.98838712
0.3104,-0.7932,51.85312632
0.3104,-0.7242,51.71271822
0.3104,-0.6552,51.56754912
0.3104,-0.5862,51.41761902
0.3104,-0.5172,51.26292792
0.3104,-0.4482,51.10347582
0.3104,-0.3794,50.93974558
0.3104,-0.3104,50.77078528
0.3104,-0.2414,50.59706398
0.3104,-0.1724,50.41858168
0.3104,-0.1034,50.23533838
0.3104,-0.0344,50.04733408
0.3104,0.0344,49.8551344
0.3104,0.1034,49.6576219
0.3104,0.1724,49.4553484
0.3104,0.2414,49.2483139
0.3104,0.3104,49.0365184
0.3104,0.3794,48.8199619
0.3104,0.4482,48.59929278
0.3104,0.5172,48.37322808
0.3104,0.5862,48.14240238
0.3104,0.6552,47.90681568
0.3104,0.7242,47.66646798
0.3104,0.7932,47.42135928
0.3104,0.862,47.17222072
0.3104,0.931,46.91760382
0.3104,1,46.65822592
0.3794,-1,52.84262782
0.3794,-0.931,52.67363992
0.3794,-0.862,52.49989102
0.3794,-0.7932,52.32190542
0.3794,-0.7242,52.13864832
0.3794,-0.6552,51.95063022
0.3794,-0.5862,51.75785112
0.3794,-0.5172,51.56031102
0.3794,-0.4482,51.35800992
0.3794,-0.3794,51.15155488
0.3794,-0.3104,50.93974558
0.3794,-0.2414,50.72317528
0.3794,-0.1724,50.50184398
0.3794,-0.1034,50.27575168
0.3794,-0.0344,50.04489838
0.3794,0.0344,49.8099739
0.3794,0.1034,49.5696124
0.3794,0.1724,49.3244899
0.3794,0.2414,49.0746064
0.3794,0.3104,48.8199619
0.3794,0.3794,48.5605564
0.3794,0.4482,48.29716248
0.3794,0.5172,48.02824878
0.3794,0.5862,47.75457408
0.3794,0.6552,47.47613838
0.3794,0.7242,47.19294168
0.3794,0.7932,46.90498398
0.3794,0.862,46.61312062
0.3794,0.931,46.31565472
0.3794,1,46.01342782
0.4482,-1,53.43335838
0.4482,-0.931,53.22164568
0.4482,-0.862,53.00517198
0.4482,-0.7932,52.78458542
0.4482,-0.7242,52.55860352
0.4482,-0.6552,52.32786062
0.4482,-0.5862,52.09235672
0.4482,-0.5172,51.85209182
0.4482,-0.4482,51.60706592
0.4482,-0.3794,51.35800992
0.4482,-0.3104,51.10347582
0.4482,-0.2414,50.84418072
0.4482,-0.1724,50.58012462
0.4482,-0.1034,50.31130752
0.4482,-0.0344,50.03772942
0.4482,0.0344,49.76020398
0.4482,0.1034,49.47711768
0.4482,0.1724,49.18927038
0.4482,0.2414,48.89666208
0.4482,0.3104,48.59929278
0.4482,0.3794,48.29716248
0.4482,0.4482,47.9911676
0.4482,0.5172,47.6795291
0.4482,0.5862,47.3631296
0.4482,0.6552,47.0419691
0.4482,0.7242,46.7160476
0.4482,0.7932,46.3853651
0.4482,0.862,46.05090078
0.4482,0.931,45.71071008
0.4482,1,45.36575838
0.5172,-1,54.02105208
0.5172,-0.931,53.76649038
0.5172,-0.862,53.50716768
0.5172,-0.7932,53.24385632
0.5172,-0.7242,52.97502542
0.5172,-0.6552,52.70143352
0.5172,-0.5862,52.42308062
0.5172,-0.5172,52.13996672
0.5172,-0.4482,51.85209182
0.5172,-0.3794,51.56031102
0.5172,-0.3104,51.26292792
0.5172,-0.2414,50.96078382
0.5172,-0.1724,50.65387872
0.5172,-0.1034,50.34221262
0.5172,-0.0344,50.02578552
0.5172,0.0344,49.70553528
0.5172,0.1034,49.37959998
0.5172,0.1724,49.04890368
0.5172,0.2414,48.71344638
0.5172,0.3104,48.37322808
0.5172,0.3794,48.02824878
0.5172,0.4482,47.6795291
0.5172,0.5172,47.3250416
0.5172,0.5862,46.9657931
0.5172,0.6552,46.6017836
0.5172,0.7242,46.2330131
0.5172,0.7932,45.8594816
0.5172,0.862,45.48229248
0.5172,0.931,45.09925278
0.5172,1,44.71145208
0.5862,-1,54.60398478
0.5862,-0.931,54.30657408
0.5862,-0.862,54.00440238
0.5862,-0.7932,53.69836622
0.5862,-0.7242,53.38668632
0.5862,-0.6552,53.07024542
0.5862,-0.5862,52.74904352
0.5862,-0.5172,52.42308062
0.5862,-0.4482,52.09235672
0.5862,-0.3794,51.75785112
0.5862,-0.3104,51.41761902
0.5862,-0.2414,51.07262592
0.5862,-0.1724,50.72287182
0.5862,-0.1034,50.36835672
0.5862,-0.0344,50.00908062
0.5862,0.0344,49.64610558
0.5862,0.1034,49.27732128
0.5862,0.1724,48.90377598
0.5862,0.2414,48.52546968
0.5862,0.3104,48.14240238
0.5862,0.3794,47.75457408
0.5862,0.4482,47.3631296
0.5862,0.5172,46.9657931
0.5862,0.5862,46.5636956
0.5862,0.6552,46.1568371
0.5862,0.7242,45.7452176
0.5862,0.7932,45.3288371
0.5862,0.862,44.90892318
0.5862,0.931,44.48303448
0.5862,1,44.05238478
0.6552,-1,55.18215648
0.6552,-0.931,54.84189678
0.6552,-0.862,54.49687608
0.6552,-0.7932,54.14811512
0.6552,-0.7242,53.79358622
0.6552,-0.6552,53.43429632
0.6552,-0.5862,53.07024542
0.6552,-0.5172,52.70143352
0.6552,-0.4482,52.32786062
0.6552,-0.3794,51.95063022
0.6552,-0.3104,51.56754912
0.6552,-0.2414,51.17970702
0.6552,-0.1724,50.78710392
0.6552,-0.1034,50.38973982
0.6552,-0.0344,49.98761472
0.6552,0.0344,49.58191488
0.6552,0.1034,49.17028158
0.6552,0.1724,48.75388728
0.6552,0.2414,48.33273198
0.6552,0.3104,47.90681568
0.6552,0.3794,47.47613838
0.6552,0.4482,47.0419691
0.6552,0.5172,46.6017836
0.6552,0.5862,46.1568371
0.6552,0.6552,45.7071296
0.6552,0.7242,45.2526611
0.6552,0.7932,44.7934316
0.6552,0.862,44.33079288
0.6552,0.931,43.86205518
0.6552,1,43.38855648
0.7242,-1,55.75556718
0.7242,-0.931,55.37245848
0.7242,-0.862,54.98458878
0.7242,-0.7932,54.59310302
0.7242,-0.7242,54.19572512
0.7242,-0.6552,53.79358622
0.7242,-0.5862,53.38668632
0.7242,-0.5172,52.97502542
0.7242,-0.4482,52.55860352
0.7242,-0.3794,52.13864832
0.7242,-0.3104,51.71271822
0.7242,-0.2414,51.28202712
0.7242,-0.1724,50.84657502
0.7242,-0.1034,50.40636192
0.7242,-0.0344,49.96138782
0.7242,0.0344,49.51296318
0.7242,0.1034,49.05848088
0.7242,0.1724,48.59923758
0.7242,0.2414,48.13523328
0.7242,0.3104,47.66646798
0.7242,0.3794,47.19294168
0.7242,0.4482,46.7160476
0.7242,0.5172,46.2330131
0.7242,0.5862,45.7452176
0.7242,0.6552,45.2526611
0.7242,0.7242,44.7553436
0.7242,0.7932,44.2532651
0.7242,0.862,43.74790158
0.7242,0.931,43.23631488
0.7242,1,42.71996718
0.7932,-1,56.32421688
0.7932,-0.931,55.89825918
0.7932,-0.862,55.46754048
0.7932,-0.7932,55.03332992
0.7932,-0.7242,54.59310302
0.7932,-0.6552,54.14811512
0.7932,-0.5862,53.69836622
0.7932,-0.5172,53.24385632
0.7932,-0.4482,52.78458542
0.7932,-0.3794,52.32190542
0.7932,-0.3104,51.85312632
0.7932,-0.2414,51.37958622
0.7932,-0.1724,50.90128512
0.7932,-0.1034,50.41822302
0.7932,-0.0344,49.93039992
0.7932,0.0344,49.43925048
0.7932,0.1034,48.94191918
0.7932,0.1724,48.43982688
0.7932,0.2414,47.93297358
0.7932,0.3104,47.42135928
0.7932,0.3794,46.90498398
0.7932,0.4482,46.3853651
0.7932,0.5172,45.8594816
0.7932,0.5862,45.3288371
0.7932,0.6552,44.7934316
0.7932,0.7242,44.2532651
0.7932,0.7932,43.7083376
0.7932,0.862,43.16024928
0.7932,0.931,42.60581358
0.7932,1,42.04661688
0.862,-1,56.886478
0.862,-0.931,56.4177955
0.862,-0.862,55.944352
0.862,-0.7932,55.46754048
0.862,-0.7242,54.98458878
0.862,-0.6552,54.49687608
0.862,-0.5862,54.00440238
0.862,-0.5172,53.50716768
0.862,-0.4482,53.00517198
0.862,-0.3794,52.49989102
0.862,-0.3104,51.98838712
0.862,-0.2414,51.47212222
0.862,-0.1724,50.95109632
0.862,-0.1034,50.42530942
0.862,-0.0344,49.89476152
0.862,0.0344,49.36101112
0.862,0.1034,48.82095502
0.862,0.1724,48.27613792
0.862,0.2414,47.72655982
0.862,0.3104,47.17222072
0.862,0.3794,46.61312062
0.862,0.4482,46.05090078
0.862,0.5172,45.48229248
0.862,0.5862,44.90892318
0.862,0.6552,44.33079288
0.862,0.7242,43.74790158
0.862,0.7932,43.16024928
0.862,0.862,42.56956
0.862,0.931,41.9723995
0.862,1,41.370478
0.931,-1,57.4456195
0.931,-0.931,56.934088
0.931,-0.862,56.4177955
0.931,-0.7932,55.89825918
0.931,-0.7242,55.37245848
0.931,-0.6552,54.84189678
0.931,-0.5862,54.30657408
0.931,-0.5172,53.76649038
0.931,-0.4482,53.22164568
