x1,x2,y1
-1.8708,-1.4192,-0.00753908
-1.8064,-1.4192,-0.009224672
-1.742,-1.4192,-0.011179665
-1.6776,-1.4192,-0.013418698
-1.6128,-1.4192,-0.01596621
-1.5484,-1.4192,-0.018789651
-1.484,-1.4192,-0.021891792
-1.4192,-1.4192,-0.025269328
-1.3548,-1.4192,-0.028840984
-1.2904,-1.4192,-0.032571795
-1.226,-1.4192,-0.03639049
-1.1612,-1.4192,-0.040233306
-1.0968,-1.4192,-0.043950027
-1.0324,-1.4192,-0.047449361
-0.9676,-1.4192,-0.050624739
-0.9032,-1.4192,-0.053305799
-0.8388,-1.4192,-0.055382199
-0.774,-1.4192,-0.056733634
-0.7096,-1.4192,-0.057227848
-0.6452,-1.4192,-0.056777985
-0.5808,-1.4192,-0.055309749
-0.516,-1.4192,-0.052758354
-0.4516,-1.4192,-0.049142568
-0.3872,-1.4192,-0.044473294
-0.3224,-1.4192,-0.038772941
-0.258,-1.4192,-0.032209677
-0.1936,-1.4192,-0.024882993
-0.1292,-1.4192,-0.016954619
-0.0644,-1.4192,-0.008557753
0,-1.4192,0
0.0644,-1.4192,0.008557753
0.1292,-1.4192,0.016954619
0.1936,-1.4192,0.024882993
0.258,-1.4192,0.032209677
0.3224,-1.4192,0.038772941
0.3872,-1.4192,0.044473294
0.4516,-1.4192,0.049142568
0.516,-1.4192,0.052758354
0.5808,-1.4192,0.055309749
0.6452,-1.4192,0.056777985
0.7096,-1.4192,0.057227848
0.774,-1.4192,0.056733634
0.8388,-1.4192,0.055382199
0.9032,-1.4192,0.053305799
0.9676,-1.4192,0.050624739
1.0324,-1.4192,0.047449361
1.0968,-1.4192,0.043950027
1.1612,-1.4192,0.040233306
1.226,-1.4192,0.03639049
1.2904,-1.4192,0.032571795
1.3548,-1.4192,0.028840984
1.4192,-1.4192,0.025269328
1.484,-1.4192,0.021891792
1.5484,-1.4192,0.018789651
1.6128,-1.4192,0.01596621
1.6776,-1.4192,0.013418698
1.742,-1.4192,0.011179665
1.8064,-1.4192,0.009224672
1.8708,-1.4192,0.00753908
1.9356,-1.4192,0.00609517
2,-1.4192,0.004887954
-2,-1.3548,-0.005844023
-1.9356,-1.3548,-0.007287367
-1.8708,-1.3548,-0.009013701
-1.8064,-1.3548,-0.011028989
-1.742,-1.3548,-0.013366374
-1.6776,-1.3548,-0.016043354
-1.6128,-1.3548,-0.019089152
-1.5484,-1.3548,-0.022464849
-1.484,-1.3548,-0.02617376
-1.4192,-1.3548,-0.030211932
-1.3548,-1.3548,-0.034482193
-1.2904,-1.3548,-0.038942739
-1.226,-1.3548,-0.043508359
-1.1612,-1.3548,-0.048102818
-1.0968,-1.3548,-0.052546519
-1.0324,-1.3548,-0.056730312
-0.9676,-1.3548,-0.060526784
-0.9032,-1.3548,-0.063732251
-0.8388,-1.3548,-0.066214788
-0.774,-1.3548,-0.06783056
-0.7096,-1.3548,-0.06842144
-0.6452,-1.3548,-0.067883586
-0.5808,-1.3548,-0.066128167
-0.516,-1.3548,-0.063077727
-0.4516,-1.3548,-0.058754705
-0.3872,-1.3548,-0.053172135
-0.3224,-1.3548,-0.04635681
-0.258,-1.3548,-0.038509792
-0.1936,-1.3548,-0.029750031
-0.1292,-1.3548,-0.020270891
-0.0644,-1.3548,-0.010231623
0,-1.3548,0
0.0644,-1.3548,0.010231623
0.1292,-1.3548,0.020270891
0.1936,-1.3548,0.029750031
0.258,-1.3548,0.038509792
0.3224,-1.3548,0.04635681
0.3872,-1.3548,0.053172135
0.4516,-1.3548,0.058754705
0.516,-1.3548,0.063077727
0.5808,-1.3548,0.066128167
0.6452,-1.3548,0.067883586
0.7096,-1.3548,0.06842144
0.774,-1.3548,0.06783056
0.8388,-1.3548,0.066214788
0.9032,-1.3548,0.063732251
0.9676,-1.3548,0.060526784
1.0324,-1.3548,0.056730312
1.0968,-1.3548,0.052546519
1.1612,-1.3548,0.048102818
1.226,-1.3548,0.043508359
1.2904,-1.3548,0.038942739
1.3548,-1.3548,0.034482193
1.4192,-1.3548,0.030211932
1.484,-1.3548,0.02617376
1.5484,-1.3548,0.022464849
1.6128,-1.3548,0.019089152
1.6776,-1.3548,0.016043354
1.742,-1.3548,0.013366374
1.8064,-1.3548,0.011028989
1.8708,-1.3548,0.009013701
1.9356,-1.3548,0.007287367
2,-1.3548,0.005844023
-2,-1.2904,-0.00692938
-1.9356,-1.2904,-0.008640782
-1.8708,-1.2904,-0.010687733
-1.8064,-1.2904,-0.013077302
-1.742,-1.2904,-0.015848787
-1.6776,-1.2904,-0.019022939
-1.6128,-1.2904,-0.022634405
-1.5484,-1.2904,-0.026637039
-1.484,-1.2904,-0.031034772
-1.4192,-1.2904,-0.035822916
-1.3548,-1.2904,-0.040886254
-1.2904,-1.2904,-0.046175216
-1.226,-1.2904,-0.051588767
-1.1612,-1.2904,-0.057036512
-1.0968,-1.2904,-0.062305501
-1.0324,-1.2904,-0.067266312
-0.9676,-1.2904,-0.071767868
-0.9032,-1.2904,-0.075568657
-0.8388,-1.2904,-0.078512253
-0.774,-1.2904,-0.080428108
-0.7096,-1.2904,-0.081128727
-0.6452,-1.2904,-0.080490981
-0.5808,-1.2904,-0.078409545
-0.516,-1.2904,-0.074792574
-0.4516,-1.2904,-0.069666677
-0.3872,-1.2904,-0.063047307
-0.3224,-1.2904,-0.054966235
-0.258,-1.2904,-0.045661862
-0.1936,-1.2904,-0.035275231
-0.1292,-1.2904,-0.024035617
-0.0644,-1.2904,-0.012131849
0,-1.2904,0
0.0644,-1.2904,0.012131849
0.1292,-1.2904,0.024035617
0.1936,-1.2904,0.035275231
0.258,-1.2904,0.045661862
0.3224,-1.2904,0.054966235
0.3872,-1.2904,0.063047307
0.4516,-1.2904,0.069666677
0.516,-1.2904,0.074792574
0.5808,-1.2904,0.078409545
0.6452,-1.2904,0.080490981
0.7096,-1.2904,0.081128727
0.774,-1.2904,0.080428108
0.8388,-1.2904,0.078512253
0.9032,-1.2904,0.075568657
0.9676,-1.2904,0.071767868
1.0324,-1.2904,0.067266312
1.0968,-1.2904,0.062305501
1.1612,-1.2904,0.057036512
1.226,-1.2904,0.051588767
1.2904,-1.2904,0.046175216
1.3548,-1.2904,0.040886254
1.4192,-1.2904,0.035822916
1.484,-1.2904,0.031034772
1.5484,-1.2904,0.026637039
1.6128,-1.2904,0.022634405
1.6776,-1.2904,0.019022939
1.742,-1.2904,0.015848787
1.8064,-1.2904,0.013077302
1.8708,-1.2904,0.010687733
1.9356,-1.2904,0.008640782
2,-1.2904,0.00692938
-2,-1.226,-0.00814844
-1.9356,-1.226,-0.010160923
-1.8708,-1.226,-0.012567986
-1.8064,-1.226,-0.015377943
-1.742,-1.226,-0.018637006
-1.6776,-1.226,-0.022369574
-1.6128,-1.226,-0.026616391
-1.5484,-1.226,-0.031323194
-1.484,-1.226,-0.036494604
-1.4192,-1.226,-0.042125109
-1.3548,-1.226,-0.048079221
-1.2904,-1.226,-0.05429865
-1.226,-1.226,-0.060664587
-1.1612,-1.226,-0.067070734
-1.0968,-1.226,-0.073266677
-1.0324,-1.226,-0.079100224
-0.9676,-1.226,-0.084393722
-0.9032,-1.226,-0.08886317
-0.8388,-1.226,-0.092324621
-0.774,-1.226,-0.094577525
-0.7096,-1.226,-0.095401402
-0.6452,-1.226,-0.09465146
-0.5808,-1.226,-0.092203844
-0.516,-1.226,-0.087950554
-0.4516,-1.226,-0.081922876
-0.3872,-1.226,-0.074138986
-0.3224,-1.226,-0.06463624
-0.258,-1.226,-0.053694984
-0.1936,-1.226,-0.041481072
-0.1292,-1.226,-0.028264114
-0.0644,-1.226,-0.01426616
0,-1.226,0
0.0644,-1.226,0.01426616
0.1292,-1.226,0.028264114
0.1936,-1.226,0.041481072
0.258,-1.226,0.053694984
0.3224,-1.226,0.06463624
0.3872,-1.226,0.074138986
0.4516,-1.226,0.081922876
0.516,-1.226,0.087950554
0.5808,-1.226,0.092203844
0.6452,-1.226,0.09465146
0.7096,-1.226,0.095401402
0.774,-1.226,0.094577525
0.8388,-1.226,0.092324621
0.9032,-1.226,0.08886317
0.9676,-1.226,0.084393722
1.0324,-1.226,0.079100224
1.0968,-1.226,0.073266677
1.1612,-1.226,0.067070734
1.226,-1.226,0.060664587
1.2904,-1.226,0.05429865
1.3548,-1.226,0.048079221
1.4192,-1.226,0.042125109
1.484,-1.226,0.036494604
1.5484,-1.226,0.031323194
1.6128,-1.226,0.026616391
1.6776,-1.226,0.022369574
1.742,-1.226,0.018637006
1.8064,-1.226,0.015377943
